Tarih;Saat;Üretim KGÜP;Tüketim KGÜP ;Doğal Gaz;Rüzgar;Linyit;Taş Kömürü;İthal Kömür;Fuel Oil;Jeotermal;Barajlı;Nafta;Biokütle;motorin;lpg;biogaz;gol_tipi;kanal_tipi;gunes;lfg_copgazi;dalga;gel_git;nehir;rezervuarli;prolitik;siyah_likor;lng;proses_atik_isisi;asfaltit;rezervuarli_kanal_tipi;Lisanssız Üretim KGÜP;
23/07/2026;5;37103.93;-36013.81;5236.73;6540.71;4856.00;140.00;9169.50;5.80;884.23;0;0.00;795.99;0;0;3.84;0;1628.90;19.41;86.71;0;0;264.92;7301.19;0.00;0;0;4.00;146.00;20.00;219.12;
23/07/2026;6;35543.07;-35583.32;3733.13;6549.72;4835.28;140.00;9170.50;5.80;896.08;0;0.00;805.37;0;0;4.14;0;1596.65;492.95;82.35;0;0;183.76;6876.54;0.00;0;0;4.00;146.00;20.80;1295.65;
23/07/2026;7;35157.09;-37873.10;3233.38;6313.56;4787.80;140.00;8811.56;5.80;887.35;0;0.00;827.12;0;0;4.14;0;1447.36;1618.02;83.76;0;0;243.60;6593.74;0.00;0;0;4.00;146.00;9.90;4186.93;
23/07/2026;8;37595.82;-44143.05;3479.23;6071.81;4902.19;140.00;9030.50;6.40;863.81;0;0.00;850.86;0;0;3.40;0;1578.89;2290.56;91.54;0;0;190.86;7932.87;0.00;0;0;4.00;146.00;12.90;8050.24;
23/07/2026;9;37474.46;-47647.91;3359.72;5748.42;4886.50;140.00;8835.50;7.10;838.76;0;0.00;867.44;0;0;3.40;0;1601.17;2538.60;90.55;0;0;195.66;8195.84;0.00;0;0;4.00;146.00;15.80;11752.75;
23/07/2026;10;37330.59;-49429.93;3223.69;5812.27;4878.10;140.00;8754.50;7.60;811.68;0;0.00;882.65;0;0;4.34;0;1529.98;2648.81;83.14;0;0;252.65;8135.53;0.00;0;0;3.85;146.00;15.80;14302.31;
23/07/2026;11;37361.02;-50656.47;3279.92;5709.17;4777.18;140.00;8800.50;8.00;784.55;0;0.00;886.49;0;0;4.34;0;1559.44;2690.44;83.48;0;0;135.58;8336.38;0.00;0;0;3.75;146.00;15.80;15714.88;
23/07/2026;12;36222.87;-49944.33;3145.56;5650.30;4621.68;140.00;8450.99;7.30;759.78;0;0.00;905.54;0;0;4.34;0;1483.24;2653.49;82.62;0;0;247.04;7909.19;0.00;0;0;0.00;146.00;15.80;16253.78;
23/07/2026;13;37607.96;-51023.07;3264.61;5742.11;4744.80;140.00;9002.30;5.80;737.35;0;0.00;906.83;0;0;4.34;0;1464.60;2632.73;81.11;0;0;249.73;8469.85;0.00;0;0;0.00;146.00;15.80;15950.76;
23/07/2026;14;39856.77;-52269.34;3500.22;6096.21;4988.68;140.00;9103.50;5.20;722.69;0;0.00;896.89;0;0;4.10;0;1616.08;2590.80;86.90;0;0;196.81;9736.39;0.00;0;0;4.00;146.00;22.30;14836.41;
23/07/2026;15;41050.03;-52058.67;3923.94;6304.97;5067.50;140.00;9109.50;4.60;713.07;0;0.00;871.29;0;0;4.34;0;1624.95;2519.82;87.43;0;0;198.29;10308.03;0.00;0;0;4.00;146.00;22.30;12856.69;
23/07/2026;16;44067.08;-51103.99;5671.31;6577.38;5083.58;140.00;9106.50;4.80;704.65;0;0.00;856.13;0;0;4.04;0;1683.85;2312.37;89.33;0;0;200.60;11429.94;0.00;0;0;4.00;146.00;52.60;9812.70;
23/07/2026;17;46756.73;-50317.70;7285.61;6778.79;5103.30;140.00;9092.50;4.80;702.10;0;0.00;835.03;0;0;4.04;0;1875.54;1841.44;90.13;0;0;184.54;12609.61;0.00;0;0;4.00;146.00;59.30;5987.39;
23/07/2026;18;48318.07;-48680.18;8175.38;6883.66;4997.90;140.00;9202.50;5.80;709.61;0;0.00;822.07;0;0;3.84;0;2134.19;880.19;90.80;0;0;272.07;13799.76;0.00;0;0;4.00;146.00;50.30;2494.75;
23/07/2026;19;49225.06;-48284.06;9408.55;7038.96;4908.30;140.00;9199.50;5.80;726.22;0;0.00;803.82;0;0;3.49;0;2444.98;133.94;90.53;0;0;337.22;13773.95;0.00;0;0;4.00;146.00;59.80;549.65;
23/07/2026;20;50535.01;-49099.56;9975.19;7118.52;4936.00;140.00;9199.50;5.80;746.37;0;0.00;801.01;0;0;3.58;0;2748.69;51.20;90.76;0;0;282.90;14226.19;0.00;0;0;4.00;146.00;59.30;91.23;
23/07/2026;21;49895.43;-48766.09;9382.04;7008.40;4980.20;140.00;9199.50;5.80;773.13;0;0.00;817.88;0;0;3.67;0;2725.17;6.00;90.05;0;0;291.70;14262.59;0.00;0;0;4.00;146.00;59.30;79.04;
23/07/2026;22;48286.79;-46913.96;9129.89;6620.94;5140.00;140.00;9199.50;5.80;796.68;0;0.00;791.20;0;0;3.63;0;2394.40;0.00;91.44;0;0;312.52;13454.19;0.00;0;0;4.00;146.00;56.60;78.86;
23/07/2026;23;46134.35;-44936.04;8180.34;6365.43;5185.00;140.00;9199.50;5.80;814.59;0;0.00;825.33;0;0;3.57;0;2256.35;0.00;90.15;0;0;304.10;12557.59;0.00;0;0;4.00;146.00;56.60;75.35;
24/07/2026;0;43748.75;-42476.65;7432.80;6282.09;5050.00;140.00;9081.50;4.00;857.48;0;0.00;833.33;0;0;3.94;0;2065.62;0.00;88.85;0;0;215.00;11489.09;0.00;0;0;3.85;146.00;55.20;106.13;
24/07/2026;1;41127.18;-40134.15;7162.85;5890.61;5078.00;140.00;9081.50;4.00;871.10;0;0.00;806.29;0;0;3.59;0;1966.36;0.00;89.24;0;0;214.50;9614.09;0.00;0;0;3.85;146.00;55.20;105.51;
24/07/2026;2;39255.66;-38230.03;6627.44;5543.88;5089.00;140.00;9081.50;4.00;887.96;0;0.00;807.95;0;0;3.59;0;1881.16;87.00;89.24;0;0;203.30;8604.59;0.00;0;0;3.85;146.00;55.20;103.87;
24/07/2026;3;37881.60;-37028.34;6186.04;5317.30;5290.00;140.00;9146.50;4.00;902.77;0;0.00;806.75;0;0;3.59;0;1880.81;0.00;87.50;0;0;184.10;7727.39;0.00;0;0;3.85;146.00;55.00;104.70;
24/07/2026;4;37043.22;-36176.84;6030.76;5042.36;5300.00;140.00;9146.50;4.00;912.62;0;0.00;808.00;0;0;3.59;0;1838.45;0.00;87.50;0;0;173.00;7351.59;0.00;0;0;3.85;146.00;55.00;116.90;
24/07/2026;5;36020.35;-35423.95;5962.96;4849.45;5272.00;140.00;9146.50;4.00;918.23;0;0.00;806.80;0;0;3.94;0;1791.27;15.26;87.51;0;0;182.09;6635.49;0.00;0;0;3.85;146.00;55.00;221.59;
24/07/2026;6;34395.30;-35249.15;4999.25;4644.98;5213.40;129.00;9147.50;4.00;921.64;0;0.00;793.58;0;0;3.93;0;1716.26;468.45;83.04;0;0;176.56;5885.66;0.00;0;0;3.85;146.00;58.20;1266.25;
24/07/2026;7;34005.49;-37696.79;4358.65;4493.09;5203.40;131.00;9015.50;4.00;918.40;0;0.00;820.06;0;0;4.24;0;1519.89;1573.68;83.10;0;0;236.32;5447.01;0.00;0;0;3.85;146.00;47.30;4159.73;
24/07/2026;8;36166.67;-43995.91;4579.65;4425.60;5223.70;140.00;9019.50;4.70;894.47;0;0.00;833.95;0;0;3.50;0;1842.30;2300.23;90.28;0;0;221.11;6387.53;0.00;0;0;3.85;146.00;50.30;8114.07;
24/07/2026;9;36219.09;-47277.89;4278.74;4356.85;5219.00;140.00;9037.50;5.40;871.06;0;0.00;873.05;0;0;4.21;0;1819.60;2524.85;90.35;0;0;194.40;6601.03;0.00;0;0;3.85;146.00;53.20;11909.30;
24/07/2026;10;35542.42;-48824.72;3836.45;4505.67;5227.40;140.00;9040.50;5.80;841.87;0;0.00;859.34;0;0;4.21;0;1733.74;2644.34;84.79;0;0;138.25;6277.01;0.00;0;0;3.85;146.00;53.20;14505.72;
24/07/2026;11;35698.03;-49999.72;3755.99;4572.10;5171.00;140.00;9045.50;6.30;818.44;0;0.00;897.24;0;0;4.60;0;1709.00;2665.49;85.06;0;0;217.80;6406.46;0.00;0;0;3.85;146.00;53.20;15836.13;
24/07/2026;12;34521.01;-49060.37;3635.81;4680.94;5006.30;140.00;8822.10;5.40;792.47;0;0.00;882.29;0;0;4.54;0;1423.32;2602.83;85.15;0;0;233.15;6003.66;0.00;0;0;3.85;146.00;53.20;16346.32;
24/07/2026;13;35107.35;-49169.84;3723.75;4858.24;5058.60;140.00;9046.50;4.10;774.48;0;0.00;882.04;0;0;4.54;0;1473.01;2648.46;84.27;0;0;235.75;5970.56;0.00;0;0;3.85;146.00;53.20;15972.33;
24/07/2026;14;38053.05;-51052.75;4279.55;5143.83;5214.30;140.00;9044.50;3.30;762.78;0;0.00;885.54;0;0;3.40;0;1794.87;2610.99;90.94;0;0;220.41;7649.09;0.00;0;0;3.85;146.00;59.70;14761.15;
24/07/2026;15;40335.34;-50979.28;4524.11;5491.82;5223.50;140.00;9113.35;2.60;744.65;0;0.00;860.32;0;0;3.40;0;1695.94;2549.87;89.60;0;0;192.52;9494.11;0.00;0;0;3.85;146.00;59.70;12622.04;
24/07/2026;16;42889.80;-50348.93;5409.98;5873.51;5066.40;140.00;9195.50;3.00;732.65;0;0.00;848.14;0;0;3.77;0;1824.77;2325.75;92.16;0;0;202.15;10962.47;0.00;0;0;3.85;146.00;59.70;9481.59;
24/07/2026;17;44892.33;-49545.63;6469.28;6032.32;5086.00;140.00;9095.50;3.00;731.56;0;0.00;822.57;0;0;3.79;0;2135.78;1800.51;92.96;0;0;204.33;12067.18;0.00;0;0;3.85;146.00;57.70;5733.11;
24/07/2026;18;46792.32;-47810.97;7338.53;6361.96;5139.00;140.00;9279.50;4.00;736.56;0;0.00;803.42;0;0;3.59;0;2275.80;804.10;93.52;0;0;296.82;13316.97;0.00;0;0;3.85;146.00;48.70;2341.87;
24/07/2026;19;47979.90;-47255.74;8397.28;6702.06;5071.20;140.00;9227.50;4.00;754.18;0;0.00;791.74;0;0;3.49;0;2516.30;103.26;93.58;0;0;327.73;13639.53;0.00;0;0;3.85;146.00;58.20;528.24;
24/07/2026;20;49361.30;-48141.66;8567.19;7099.46;5071.00;140.00;9277.50;4.00;788.33;0;0.00;790.67;0;0;3.52;0;2767.15;51.17;93.51;0;0;267.66;14232.59;0.00;0;0;3.85;146.00;57.70;124.27;
24/07/2026;21;48964.70;-47729.71;8378.08;7222.93;5183.00;140.00;9277.50;4.00;808.95;0;0.00;793.43;0;0;3.49;0;2767.55;6.00;91.73;0;0;328.00;13752.49;0.00;0;0;3.85;146.00;57.70;123.40;
24/07/2026;22;46814.99;-46021.09;6734.18;7395.83;5237.00;140.00;9277.50;4.00;840.56;0;0.00;784.17;0;0;3.59;0;2460.87;0.00;91.85;0;0;303.30;13337.29;0.00;0;0;3.85;146.00;55.00;123.85;
24/07/2026;23;45010.12;-44125.81;5148.75;7448.66;5261.00;140.00;9277.50;4.00;862.17;0;0.00;782.20;0;0;3.84;0;2307.51;0.00;90.55;0;0;290.30;13188.79;0.00;0;0;3.85;146.00;55.00;124.87;
25/07/2026;0;42298.12;-41541.97;3983.29;7519.63;5078.00;140.00;9175.50;2.50;890.15;0;0.00;799.51;0;0;3.69;0;2181.96;115.00;88.05;0;0;207.10;11882.59;0.00;0;0;3.85;146.00;81.30;118.00;
25/07/2026;1;39347.80;-39386.24;3115.17;7425.49;4895.00;140.00;9175.50;2.50;901.07;0;0.00;807.15;0;0;3.79;0;2175.44;0.00;88.55;0;0;209.20;10177.79;0.00;0;0;3.85;146.00;81.30;121.70;
25/07/2026;2;37650.58;-37629.71;2676.17;7438.94;4906.00;140.00;9180.50;2.50;912.79;0;0.00;787.90;0;0;3.69;0;2053.80;0.00;88.55;0;0;209.50;9048.09;0.00;0;0;3.85;146.00;52.30;119.71;
25/07/2026;3;36658.56;-36489.14;2334.14;7608.25;4898.00;140.00;9180.50;2.50;922.74;0;0.00;788.40;0;0;3.69;0;1939.70;0.00;86.60;0;0;268.40;8319.79;0.00;0;0;3.85;146.00;16.00;127.06;
25/07/2026;4;35727.77;-35581.64;2260.47;7873.24;4930.00;140.00;9180.50;2.50;933.11;0;0.00;787.87;0;0;3.75;0;1758.95;0.02;86.42;0;0;241.00;7363.79;0.00;0;0;3.85;146.00;16.30;138.11;
25/07/2026;5;35017.29;-34738.37;1997.87;8140.10;4929.30;140.00;9180.50;2.50;936.11;0;0.00;784.51;0;0;3.69;0;1710.83;14.80;83.13;0;0;248.31;6679.49;0.00;0;0;3.85;146.00;16.30;234.46;
25/07/2026;6;33646.35;-34175.39;1961.37;8304.05;4778.10;140.00;8346.50;2.50;936.78;0;0.00;778.65;0;0;4.14;0;1530.43;416.53;78.80;0;0;171.56;6030.79;0.00;0;0;3.85;146.00;16.30;1121.84;
25/07/2026;7;33132.29;-35531.25;1742.97;8423.36;4656.70;140.00;7039.50;2.50;937.36;0;0.00;801.76;0;0;4.13;0;1451.83;1422.02;71.67;0;0;124.62;6158.72;0.00;0;0;3.85;146.00;5.30;3384.17;
25/07/2026;8;34524.96;-39918.84;1671.40;8548.99;4656.58;140.00;7396.50;3.10;916.70;0;0.00;817.00;0;0;4.19;0;1599.45;2098.07;90.48;0;0;245.39;6178.96;0.00;0;0;3.85;146.00;8.30;6345.02;
25/07/2026;9;34369.44;-42756.79;1687.81;8801.05;4656.59;140.00;6651.50;3.80;890.42;0;0.00;836.93;0;0;4.34;0;1582.56;2340.23;90.18;0;0;250.76;6271.62;0.00;0;0;3.85;146.00;11.80;9073.34;
25/07/2026;10;34093.92;-44577.08;1688.01;9114.69;4657.70;200.00;6091.50;4.30;864.09;0;0.00;848.83;0;0;4.34;0;1523.90;2474.42;83.93;0;0;251.11;6125.45;0.00;0;0;3.85;146.00;11.80;10939.69;
25/07/2026;11;34382.40;-45703.91;1695.61;9376.68;4656.50;260.00;5762.50;4.70;850.24;0;0.00;863.04;0;0;4.34;0;1557.26;2465.50;83.39;0;0;244.38;6396.61;0.00;0;0;3.85;146.00;11.80;11996.56;
25/07/2026;12;33759.01;-45159.93;1690.14;9852.11;4617.09;179.70;4949.50;5.00;824.51;0;0.00;857.70;0;0;4.34;0;1490.56;2248.00;81.68;0;0;191.48;6605.55;0.00;0;0;3.85;146.00;11.80;12399.40;
25/07/2026;13;34080.06;-45865.61;1691.44;10161.86;4626.20;239.00;4900.50;4.50;813.83;0;0.00;874.21;0;0;4.34;0;1608.77;2102.84;83.50;0;0;237.27;6570.15;0.00;0;0;3.85;146.00;11.80;12170.30;
25/07/2026;14;35649.39;-46023.03;1686.84;9998.20;4627.30;239.00;4848.50;3.90;802.99;0;0.00;841.52;0;0;4.34;0;1505.81;1912.09;83.89;0;0;194.77;8732.09;0.00;0;0;3.85;146.00;18.30;11367.11;
25/07/2026;15;36627.17;-45189.83;1697.36;9963.93;4781.70;239.00;4856.50;3.30;793.41;0;0.00;836.56;0;0;3.40;0;1454.66;1815.62;81.42;0;0;200.30;9731.86;0.00;0;0;3.85;146.00;18.30;9741.49;
25/07/2026;16;37752.34;-44458.83;1697.44;10233.78;4774.79;186.70;5002.50;2.50;783.71;0;0.00;828.99;0;0;4.14;0;1577.58;1751.16;83.20;0;0;246.19;10412.51;0.00;0;0;3.85;146.00;17.30;7339.96;
25/07/2026;17;40214.69;-44089.47;2119.33;9673.79;4782.70;239.00;6804.50;2.50;783.86;0;0.00;809.46;0;0;3.34;0;1736.06;1306.91;92.13;0;0;217.64;11450.82;0.00;0;0;3.85;146.00;42.80;4555.39;
25/07/2026;18;42700.36;-43720.38;2906.92;8892.93;5003.90;233.20;8699.50;2.50;789.45;0;0.00;798.12;0;0;3.24;0;1973.33;594.21;92.86;0;0;172.05;12345.30;0.00;0;0;3.85;146.00;43.00;1967.67;
25/07/2026;19;43818.68;-43739.85;4013.36;7954.08;5031.30;258.00;9127.50;2.50;806.27;0;0.00;785.87;0;0;3.61;0;2228.95;71.06;91.63;0;0;198.63;13042.07;0.00;0;0;3.85;146.00;54.00;466.39;
25/07/2026;20;45140.60;-44776.22;4314.45;7236.88;5185.00;244.30;9236.50;2.50;828.76;0;0.00;789.30;0;0;3.81;0;2689.81;55.15;92.96;0;0;244.40;14012.93;0.00;0;0;3.85;146.00;54.00;99.71;
25/07/2026;21;44540.79;-44440.87;4302.24;6749.31;5132.00;171.90;9301.50;2.50;855.93;0;0.00;795.62;0;0;3.83;0;2786.09;0.00;91.13;0;0;277.34;13867.55;0.00;0;0;3.85;146.00;54.00;81.07;
25/07/2026;22;42756.69;-42434.23;3972.13;6293.60;5135.00;211.40;9301.50;2.50;884.59;0;0.00;796.48;0;0;3.83;0;2502.24;0.00;91.14;0;0;231.70;13126.73;0.00;0;0;3.85;146.00;54.00;75.32;
25/07/2026;23;40726.84;-40806.39;3561.55;5647.85;5121.00;188.10;9301.50;2.50;900.88;0;0.00;794.60;0;0;3.87;0;2197.96;0.00;89.84;0;0;199.20;12514.14;0.00;0;0;3.85;146.00;54.00;73.80;
26/07/2026;0;38563.38;-37888.05;3374.70;5435.94;5159.00;258.00;9189.50;0.50;924.49;0;0.00;786.36;0;0;4.04;0;1925.60;9.00;91.10;0;0;200.20;11000.70;0.00;0;0;3.85;146.00;54.40;73.08;
26/07/2026;1;37060.29;-35816.53;3713.90;4952.84;5144.00;256.00;9221.50;0.50;931.61;0;0.00;786.41;0;0;4.04;0;1998.44;0.00;88.80;0;0;186.10;9571.90;0.00;0;0;3.85;146.00;54.40;71.02;
26/07/2026;2;35374.92;-34338.92;3669.59;4614.51;5144.00;256.00;9228.50;0.50;945.43;0;0.00;790.31;0;0;4.04;0;1940.29;0.00;88.10;0;0;188.20;8330.20;0.00;0;0;3.85;146.00;25.40;67.70;
26/07/2026;3;34029.78;-33175.70;3038.30;4378.30;5154.00;250.00;9084.50;0.50;954.48;0;0.00;800.67;0;0;4.04;0;1886.52;58.57;84.85;0;0;257.90;7908.20;0.00;0;0;3.85;146.00;19.10;69.18;
26/07/2026;4;32897.48;-32222.79;2865.70;4086.59;5153.00;250.00;9084.50;0.50;962.45;0;0.00;811.60;0;0;4.04;0;1815.47;0.03;83.46;0;0;256.30;7354.59;0.00;0;0;3.85;146.00;19.40;78.18;
26/07/2026;5;31644.40;-31132.19;2505.20;3926.00;5139.00;250.00;9084.50;0.50;966.75;0;0.00;812.64;0;0;4.04;0;1730.70;15.04;83.47;0;0;250.71;6706.60;0.00;0;0;3.85;146.00;19.40;192.50;
26/07/2026;6;29687.94;-30279.18;1956.10;3802.99;5128.40;276.00;8932.40;0.50;969.08;0;0.00;822.98;0;0;4.14;0;1811.62;382.71;88.06;0;0;258.76;5084.95;0.00;0;0;3.85;146.00;19.40;1217.16;
26/07/2026;7;27554.38;-30996.19;1619.65;3712.04;5019.20;276.00;7051.80;0.50;966.36;0;0.00;838.62;0;0;4.14;0;1496.72;1290.08;88.30;0;0;181.51;4850.71;0.00;0;0;3.85;146.00;8.90;3885.38;
26/07/2026;8;25871.53;-33500.90;1660.12;3447.43;4856.90;239.00;5474.20;1.10;942.30;0;0.00;849.61;0;0;4.34;0;1430.51;1929.91;91.61;0;0;137.76;4645.49;0.00;0;0;3.85;146.00;11.40;7663.62;
26/07/2026;9;24306.49;-35676.47;1722.79;3203.56;4851.30;239.00;4206.50;1.80;918.77;0;0.00;833.30;0;0;3.40;0;1158.40;2154.09;85.78;0;0;107.75;4658.00;0.00;0;0;3.85;146.00;12.20;11206.69;
26/07/2026;10;24060.27;-37692.37;1723.39;3305.96;4772.69;239.00;4115.50;2.30;896.99;0;0.00;837.95;0;0;3.40;0;1157.46;2164.56;85.63;0;0;173.03;4421.16;0.00;0;0;3.85;146.00;11.40;13758.41;
26/07/2026;11;24069.93;-39001.34;1729.71;3321.33;4738.30;239.00;4093.50;2.70;873.38;0;0.00;848.87;0;0;3.40;0;1089.96;2341.64;85.74;0;0;167.80;4370.85;0.00;0;0;3.85;146.00;13.90;15201.05;
26/07/2026;12;24198.92;-39422.19;1726.35;3421.46;4843.60;239.00;4094.50;3.00;852.65;0;0.00;831.58;0;0;3.40;0;1030.52;2358.01;84.14;0;0;166.80;4380.16;0.00;0;0;3.85;146.00;13.90;15802.25;
26/07/2026;13;24778.14;-40272.07;1737.22;3724.14;4867.30;239.00;4093.50;2.50;834.57;0;0.00;845.38;0;0;3.40;0;1065.26;2578.11;84.63;0;0;198.46;4340.72;0.00;0;0;4.05;146.00;13.90;15706.80;
26/07/2026;14;25614.24;-40546.39;1735.77;3958.26;4863.30;239.00;4183.50;1.90;818.93;0;0.00;861.12;0;0;4.34;0;1245.46;2559.95;85.03;0;0;203.42;4682.31;0.00;0;0;5.55;146.00;20.40;14960.80;
26/07/2026;15;26739.46;-40412.55;1687.14;4234.00;4938.20;239.00;4389.50;1.30;808.30;0;0.00;854.03;0;0;4.34;0;1362.05;2492.74;84.86;0;0;134.04;5337.81;0.00;0;0;5.75;146.00;20.40;13166.02;
26/07/2026;16;29372.05;-40077.79;1728.61;4312.34;4898.50;239.00;4556.50;0.50;793.46;0;0.00;856.11;0;0;3.20;0;1348.94;2301.48;84.81;0;0;201.52;7875.93;0.00;0;0;5.75;146.00;19.40;10315.14;
26/07/2026;17;33135.45;-40258.71;2089.28;4294.47;5238.00;263.00;6969.50;0.50;792.74;0;0.00;841.32;0;0;3.84;0;1627.63;1889.44;93.63;0;0;202.42;8661.03;0.00;0;0;5.75;146.00;16.90;6447.95;
26/07/2026;18;37757.91;-40290.67;3548.06;4107.53;5276.09;276.00;9216.50;0.50;797.94;0;0.00;826.22;0;0;3.74;0;2082.48;925.04;94.14;0;0;235.55;10178.97;0.00;0;0;5.75;146.00;37.40;2721.72;
26/07/2026;19;41016.98;-40820.82;5588.45;3993.93;5264.30;266.00;9211.50;0.50;815.26;0;0.00;813.77;0;0;3.74;0;2353.35;127.49;94.02;0;0;263.09;12012.73;0.00;0;0;5.75;146.00;57.10;586.43;
26/07/2026;20;42658.39;-42257.58;5939.99;3851.38;5285.00;276.00;9211.50;0.50;840.93;0;0.00;815.17;0;0;3.75;0;2619.73;123.20;95.14;0;0;284.84;13102.41;0.00;0;0;5.75;146.00;57.10;71.54;
26/07/2026;21;42485.12;-42164.13;6140.44;3671.12;5269.50;276.00;9195.50;0.50;858.74;0;0.00;818.18;0;0;3.78;0;2706.70;60.00;93.31;0;0;267.80;12914.70;0.00;0;0;5.75;146.00;57.10;64.43;
26/07/2026;22;41185.92;-40670.09;5413.34;3436.58;5338.00;276.00;9195.50;0.50;880.77;0;0.00;817.30;0;0;3.74;0;2515.28;0.00;93.31;0;0;256.80;12754.05;0.00;0;0;4.85;146.00;53.90;61.15;
26/07/2026;23;39269.32;-39083.54;4397.86;3188.10;5354.00;276.00;9195.50;0.50;894.96;0;0.00;800.98;0;0;3.85;0;2163.73;0.00;92.01;0;0;228.30;12468.78;0.00;0;0;4.85;146.00;53.90;60.15;
27/07/2026;0;37358.75;-37052.27;2966.56;3052.13;5353.00;276.00;9287.50;0.00;918.56;0;0.00;822.83;0;0;3.94;0;2269.30;0.00;89.80;0;0;248.00;11864.58;0.00;0;0;6.15;146.00;54.40;54.57;
27/07/2026;1;35085.47;-35134.89;2446.03;2840.55;5336.00;276.00;9287.50;0.00;927.71;0;0.00;822.98;0;0;3.94;0;2163.33;0.00;90.20;0;0;200.80;10483.78;0.00;0;0;6.25;146.00;54.40;53.64;
27/07/2026;2;34035.82;-33796.53;2503.63;2734.01;5367.00;276.00;9292.50;0.00;937.23;0;0.00;825.57;0;0;3.94;0;2018.51;0.00;90.20;0;0;197.40;9562.18;0.00;0;0;6.25;146.00;75.40;53.44;
27/07/2026;3;33137.70;-32945.22;2685.66;2701.51;5333.00;276.00;9306.50;0.00;948.08;0;0.00;764.42;0;0;3.94;0;1930.21;0.00;87.15;0;0;191.30;8707.28;0.00;0;0;6.25;146.00;50.40;59.00;
27/07/2026;4;32567.90;-32464.35;2616.66;2640.73;5373.00;276.00;9306.50;0.00;955.75;0;0.00;764.16;0;0;3.94;0;1935.98;0.01;87.04;0;0;199.30;8209.78;0.00;0;0;6.25;146.00;46.80;72.80;
27/07/2026;5;31720.57;-31763.11;2557.72;2645.88;5368.00;276.00;9306.50;0.00;963.35;0;0.00;761.78;0;0;3.59;0;1892.82;16.00;87.05;0;0;197.95;7473.08;0.00;0;0;5.45;146.00;19.40;173.23;
27/07/2026;6;30721.44;-31636.37;2503.08;2692.25;5189.10;246.00;9308.50;0.00;966.18;0;0.00;770.05;0;0;4.14;0;1842.04;475.21;82.68;0;0;160.44;6310.42;0.00;0;0;5.45;146.00;19.90;1280.49;
27/07/2026;7;30627.87;-34540.59;2623.44;2751.26;5020.49;256.00;8645.10;0.00;960.46;0;0.00;790.85;0;0;4.14;0;1733.06;1648.99;84.13;0;0;127.89;5821.51;0.00;0;0;5.65;146.00;8.90;4359.56;
27/07/2026;8;33282.69;-41327.84;2532.98;2746.07;4998.70;276.00;9247.50;0.80;936.80;0;0.00;807.95;0;0;4.11;0;1870.28;2374.03;93.04;0;0;197.92;7033.06;0.00;0;0;5.55;146.00;11.90;8574.18;
27/07/2026;9;33552.48;-44991.13;2722.20;2734.09;4939.50;266.00;9178.50;1.30;907.27;0;0.00;818.41;0;0;4.34;0;1827.84;2609.68;93.21;0;0;188.42;7095.27;0.00;0;0;5.55;146.00;14.90;12479.89;
27/07/2026;10;32754.33;-46716.38;2729.95;2708.86;4922.19;239.00;8197.50;2.10;879.94;0;0.00;827.85;0;0;4.33;0;1784.96;2715.05;86.35;0;0;190.61;7299.09;0.00;0;0;5.65;146.00;14.90;15161.65;
27/07/2026;11;32111.41;-47931.77;2767.11;2764.42;4891.68;239.00;7541.80;2.50;858.93;0;0.00;838.34;0;0;4.13;0;1657.86;2764.53;86.77;0;0;291.76;7236.23;0.00;0;0;5.45;146.00;14.90;16639.91;
27/07/2026;12;31237.65;-47128.84;2745.53;2770.75;4918.00;239.00;6205.50;2.70;838.14;0;0.00;837.92;0;0;4.34;0;1533.91;2718.87;85.67;0;0;198.71;7972.26;0.00;0;0;5.45;146.00;14.90;17237.64;
27/07/2026;13;32059.03;-48394.49;2741.06;2945.67;4978.69;239.00;6591.50;2.10;794.02;0;0.00;841.13;0;0;4.64;0;1724.04;2772.92;87.39;0;0;257.52;7912.30;0.00;0;0;6.15;146.00;14.90;17043.67;
27/07/2026;14;33907.08;-49435.58;2763.00;3091.53;5156.19;276.00;7140.00;1.60;770.48;0;0.00;833.09;0;0;4.25;0;1760.38;2746.40;92.63;0;0;289.85;8807.83;0.00;0;0;6.45;146.00;21.40;16000.39;
27/07/2026;15;36134.40;-49138.57;2985.34;3305.27;5186.59;276.00;8099.50;0.70;755.15;0;0.00;799.81;0;0;4.34;0;1803.42;2648.53;91.69;0;0;173.43;9830.98;0.00;0;0;6.25;146.00;21.40;13975.90;
27/07/2026;16;38773.25;-48828.59;3820.40;3422.35;5228.20;276.00;9296.50;0.00;742.91;0;0.00;784.96;0;0;3.99;0;2035.95;2471.30;92.87;0;0;235.11;10160.16;0.00;0;0;6.15;146.00;50.40;10695.43;
27/07/2026;17;42429.59;-48086.85;5758.97;3414.81;5376.20;276.00;9322.50;0.00;741.04;0;0.00;761.09;0;0;3.69;0;2099.57;2027.70;93.36;0;0;222.25;12123.36;0.00;0;0;6.25;146.00;56.80;6545.15;
27/07/2026;18;44912.31;-46660.87;8657.14;3377.73;5158.20;276.00;9432.50;0.00;742.84;0;0.00;764.99;0;0;4.14;0;2230.63;954.74;95.76;0;0;311.14;12706.95;0.00;0;0;5.45;146.00;48.10;2626.86;
27/07/2026;19;46815.30;-46516.50;10362.24;3322.56;5094.30;272.00;9428.50;0.00;759.26;0;0.00;737.01;0;0;3.94;0;2550.22;114.65;95.53;0;0;327.97;13538.07;0.00;0;0;5.45;146.00;57.60;513.85;
